timestamp,temp_clean,temp_observed,is_anomaly,anomaly_type,scenario_id,scenario_name,seed,dataset_name
2025-01-01 06:15:00,4.607061020180068,4.607061020180068,0,normal,SF,Field-like cold-chain signal,42,field_like_temperature
2025-01-01 06:20:00,4.589475387025595,4.589475387025595,0,normal,SF,Field-like cold-chain signal,42,field_like_temperature
2025-01-01 06:25:00,4.569609010037178,4.569609010037178,0,normal,SF,Field-like cold-chain signal,42,field_like_temperature
2025-01-01 06:30:00,4.618474861693532,4.618474861693532,0,normal,SF,Field-like cold-chain signal,42,field_like_temperature
2025-01-01 06:35:00,4.682767772246528,4.682767772246528,0,normal,SF,Field-like cold-chain signal,42,field_like_temperature
2025-01-01 06:40:00,4.677948560890211,4.677948560890211,0,normal,SF,Field-like cold-chain signal,42,field_like_temperature
2025-01-01 06:45:00,4.499053818099638,4.499053818099638,0,normal,SF,Field-like cold-chain signal,42,field_like_temperature
2025-01-01 06:50:00,4.623088318872655,4.623088318872655,0,normal,SF,Field-like cold-chain signal,42,field_like_temperature
2025-01-01 06:55:00,4.584212215631107,4.584212215631107,0,normal,SF,Field-like cold-chain signal,42,field_like_temperature
2025-01-01 07:00:00,4.599586998776236,4.599586998776236,0,normal,SF,Field-like cold-chain signal,42,field_like_temperature
2025-01-01 07:05:00,4.570469003100502,4.570469003100502,0,normal,SF,Field-like cold-chain signal,42,field_like_temperature
2025-01-01 07:10:00,4.5946555482648845,4.5946555482648845,0,normal,SF,Field-like cold-chain signal,42,field_like_temperature
2025-01-01 07:15:00,4.594579530753364,4.594579530753364,0,normal,SF,Field-like cold-chain signal,42,field_like_temperature
2025-01-01 07:20:00,4.5561358184200085,4.5561358184200085,0,normal,SF,Field-like cold-chain signal,42,field_like_temperature
2025-01-01 07:25:00,4.538181669460585,4.538181669460585,0,normal,SF,Field-like cold-chain signal,42,field_like_temperature
2025-01-01 07:30:00,4.558325567102741,4.558325567102741,0,normal,SF,Field-like cold-chain signal,42,field_like_temperature
2025-01-01 07:35:00,4.590078625160168,4.590078625160168,0,normal,SF,Field-like cold-chain signal,42,field_like_temperature
2025-01-01 07:40:00,4.605767211820432,4.605767211820432,0,normal,SF,Field-like cold-chain signal,42,field_like_temperature
2025-01-01 07:45:00,4.615784486861089,4.615784486861089,0,normal,SF,Field-like cold-chain signal,42,field_like_temperature
2025-01-01 07:50:00,4.545556650797819,4.545556650797819,0,normal,SF,Field-like cold-chain signal,42,field_like_temperature
2025-01-01 07:55:00,4.581458596341576,4.581458596341576,0,normal,SF,Field-like cold-chain signal,42,field_like_temperature
2025-01-01 08:00:00,4.612244517383589,4.612244517383589,0,normal,SF,Field-like cold-chain signal,42,field_like_temperature
2025-01-01 08:05:00,4.61910672738476,4.61910672738476,0,normal,SF,Field-like cold-chain signal,42,field_like_temperature
2025-01-01 08:10:00,4.5544493497263705,4.5544493497263705,0,normal,SF,Field-like cold-chain signal,42,field_like_temperature
2025-01-01 08:15:00,4.542766738689524,4.542766738689524,0,normal,SF,Field-like cold-chain signal,42,field_like_temperature
2025-01-01 08:20:00,4.559652166454072,4.559652166454072,0,normal,SF,Field-like cold-chain signal,42,field_like_temperature
2025-01-01 08:25:00,4.488755548833967,4.488755548833967,0,normal,SF,Field-like cold-chain signal,42,field_like_temperature
2025-01-01 08:30:00,4.532569858071401,4.532569858071401,0,normal,SF,Field-like cold-chain signal,42,field_like_temperature
2025-01-01 08:35:00,4.575355677616828,4.575355677616828,0,normal,SF,Field-like cold-chain signal,42,field_like_temperature
2025-01-01 08:40:00,4.5659685835821895,4.5659685835821895,0,normal,SF,Field-like cold-chain signal,42,field_like_temperature
2025-01-01 08:45:00,4.515973855932298,4.515973855932298,0,normal,SF,Field-like cold-chain signal,42,field_like_temperature
2025-01-01 08:50:00,4.535862649904373,4.535862649904373,0,normal,SF,Field-like cold-chain signal,42,field_like_temperature
2025-01-01 08:55:00,4.479109635861996,4.479109635861996,0,normal,SF,Field-like cold-chain signal,42,field_like_temperature
2025-01-01 09:00:00,4.550760555787476,4.550760555787476,0,normal,SF,Field-like cold-chain signal,42,field_like_temperature
2025-01-01 09:05:00,4.506819584984513,4.506819584984513,0,normal,SF,Field-like cold-chain signal,42,field_like_temperature
2025-01-01 09:10:00,4.491921292065929,4.491921292065929,0,normal,SF,Field-like cold-chain signal,42,field_like_temperature
2025-01-01 09:15:00,4.482527021529122,4.482527021529122,0,normal,SF,Field-like cold-chain signal,42,field_like_temperature
2025-01-01 09:20:00,4.49225170446318,4.49225170446318,0,normal,SF,Field-like cold-chain signal,42,field_like_temperature
2025-01-01 09:25:00,4.46767728309555,4.46767728309555,0,normal,SF,Field-like cold-chain signal,42,field_like_temperature
2025-01-01 09:30:00,4.517547465992121,4.517547465992121,0,normal,SF,Field-like cold-chain signal,42,field_like_temperature
2025-01-01 09:35:00,4.459342514864353,4.459342514864353,0,normal,SF,Field-like cold-chain signal,42,field_like_temperature
2025-01-01 09:40:00,4.553121400561186,4.553121400561186,0,normal,SF,Field-like cold-chain signal,42,field_like_temperature
2025-01-01 09:45:00,4.541003292955473,4.541003292955473,0,normal,SF,Field-like cold-chain signal,42,field_like_temperature
2025-01-01 09:50:00,4.4173412224441835,4.4173412224441835,0,normal,SF,Field-like cold-chain signal,42,field_like_temperature
2025-01-01 09:55:00,4.459488329378928,4.459488329378928,0,normal,SF,Field-like cold-chain signal,42,field_like_temperature
2025-01-01 10:00:00,4.41746716893319,4.41746716893319,0,normal,SF,Field-like cold-chain signal,42,field_like_temperature
2025-01-01 10:05:00,4.427579787519184,4.427579787519184,0,normal,SF,Field-like cold-chain signal,42,field_like_temperature
2025-01-01 10:10:00,4.537864142458607,4.537864142458607,0,normal,SF,Field-like cold-chain signal,42,field_like_temperature
2025-01-01 10:15:00,4.416116433632419,4.416116433632419,0,normal,SF,Field-like cold-chain signal,42,field_like_temperature
2025-01-01 10:20:00,4.443183404699624,4.443183404699624,0,normal,SF,Field-like cold-chain signal,42,field_like_temperature
2025-01-01 10:25:00,4.44584339487505,4.44584339487505,0,normal,SF,Field-like cold-chain signal,42,field_like_temperature
2025-01-01 10:30:00,4.362282517411012,4.362282517411012,0,normal,SF,Field-like cold-chain signal,42,field_like_temperature
2025-01-01 10:35:00,4.363030628226616,4.363030628226616,0,normal,SF,Field-like cold-chain signal,42,field_like_temperature
2025-01-01 10:40:00,4.3388938212285595,4.3388938212285595,0,normal,SF,Field-like cold-chain signal,42,field_like_temperature
2025-01-01 10:45:00,4.348247453548559,4.348247453548559,0,normal,SF,Field-like cold-chain signal,42,field_like_temperature
2025-01-01 10:50:00,4.24334046561266,4.24334046561266,0,normal,SF,Field-like cold-chain signal,42,field_like_temperature
2025-01-01 10:55:00,4.406315445655728,4.406315445655728,0,normal,SF,Field-like cold-chain signal,42,field_like_temperature
2025-01-01 11:00:00,4.47499221310094,4.47499221310094,0,normal,SF,Field-like cold-chain signal,42,field_like_temperature
2025-01-01 11:05:00,4.372825083693975,4.372825083693975,0,normal,SF,Field-like cold-chain signal,42,field_like_temperature
2025-01-01 11:10:00,4.2877309697081145,4.2877309697081145,0,normal,SF,Field-like cold-chain signal,42,field_like_temperature
2025-01-01 11:15:00,4.319478328513588,4.319478328513588,0,normal,SF,Field-like cold-chain signal,42,field_like_temperature
2025-01-01 11:20:00,4.3217119554527885,4.3217119554527885,0,normal,SF,Field-like cold-chain signal,42,field_like_temperature
2025-01-01 11:25:00,4.286784685460062,4.286784685460062,0,normal,SF,Field-like cold-chain signal,42,field_like_temperature
2025-01-01 11:30:00,4.3736542347355005,4.3736542347355005,0,normal,SF,Field-like cold-chain signal,42,field_like_temperature
2025-01-01 11:35:00,4.364115922806399,4.364115922806399,0,normal,SF,Field-like cold-chain signal,42,field_like_temperature
2025-01-01 11:40:00,4.258768385723455,1.858768385723455,1,sensor_spike,SF,Field-like cold-chain signal,42,field_like_temperature
2025-01-01 11:45:00,4.34571692595851,4.34571692595851,0,normal,SF,Field-like cold-chain signal,42,field_like_temperature
2025-01-01 11:50:00,4.378712862113372,4.378712862113372,0,normal,SF,Field-like cold-chain signal,42,field_like_temperature
2025-01-01 11:55:00,4.39040056986919,4.39040056986919,0,normal,SF,Field-like cold-chain signal,42,field_like_temperature
2025-01-01 12:00:00,4.43142838899817,4.43142838899817,0,normal,SF,Field-like cold-chain signal,42,field_like_temperature
2025-01-01 12:05:00,4.2359616050202815,4.2359616050202815,0,normal,SF,Field-like cold-chain signal,42,field_like_temperature
2025-01-01 12:10:00,4.415167653754595,4.415167653754595,0,normal,SF,Field-like cold-chain signal,42,field_like_temperature
2025-01-01 12:15:00,4.24914727542961,4.24914727542961,0,normal,SF,Field-like cold-chain signal,42,field_like_temperature
2025-01-01 12:20:00,4.2301444707421005,4.2301444707421005,0,normal,SF,Field-like cold-chain signal,42,field_like_temperature
2025-01-01 12:25:00,4.269044310752139,4.269044310752139,0,normal,SF,Field-like cold-chain signal,42,field_like_temperature
2025-01-01 12:30:00,4.21652698036964,4.21652698036964,0,normal,SF,Field-like cold-chain signal,42,field_like_temperature
2025-01-01 12:35:00,4.2585416138710235,4.2585416138710235,0,normal,SF,Field-like cold-chain signal,42,field_like_temperature
2025-01-01 12:40:00,4.1655684997285585,4.1655684997285585,0,normal,SF,Field-like cold-chain signal,42,field_like_temperature
2025-01-01 12:45:00,4.212644849587658,4.212644849587658,0,normal,SF,Field-like cold-chain signal,42,field_like_temperature
2025-01-01 12:50:00,4.281902442335391,4.281902442335391,0,normal,SF,Field-like cold-chain signal,42,field_like_temperature
2025-01-01 12:55:00,4.207845393941891,4.207845393941891,0,normal,SF,Field-like cold-chain signal,42,field_like_temperature
2025-01-01 13:00:00,4.210891182208587,4.210891182208587,0,normal,SF,Field-like cold-chain signal,42,field_like_temperature
2025-01-01 13:05:00,4.220728574609396,4.220728574609396,0,normal,SF,Field-like cold-chain signal,42,field_like_temperature
2025-01-01 13:10:00,4.248697784681052,4.248697784681052,0,normal,SF,Field-like cold-chain signal,42,field_like_temperature
2025-01-01 13:15:00,4.1006508018315095,4.1006508018315095,0,normal,SF,Field-like cold-chain signal,42,field_like_temperature
2025-01-01 13:20:00,4.205937293880869,4.205937293880869,0,normal,SF,Field-like cold-chain signal,42,field_like_temperature
2025-01-01 13:25:00,4.156658326585061,4.156658326585061,0,normal,SF,Field-like cold-chain signal,42,field_like_temperature
2025-01-01 13:30:00,4.171809900687338,4.171809900687338,0,normal,SF,Field-like cold-chain signal,42,field_like_temperature
2025-01-01 13:35:00,4.209950129906969,4.209950129906969,0,normal,SF,Field-like cold-chain signal,42,field_like_temperature
2025-01-01 13:40:00,4.090783130168739,4.090783130168739,0,normal,SF,Field-like cold-chain signal,42,field_like_temperature
2025-01-01 13:45:00,4.093468608616205,4.093468608616205,0,normal,SF,Field-like cold-chain signal,42,field_like_temperature
2025-01-01 13:50:00,4.041009494614408,4.041009494614408,0,normal,SF,Field-like cold-chain signal,42,field_like_temperature
2025-01-01 13:55:00,4.104078233690152,4.104078233690152,0,normal,SF,Field-like cold-chain signal,42,field_like_temperature
2025-01-01 14:00:00,4.19189120817277,4.19189120817277,0,normal,SF,Field-like cold-chain signal,42,field_like_temperature
2025-01-01 14:05:00,4.113255021335345,4.113255021335345,0,normal,SF,Field-like cold-chain signal,42,field_like_temperature
2025-01-01 14:10:00,4.046277423438221,4.046277423438221,0,normal,SF,Field-like cold-chain signal,42,field_like_temperature
2025-01-01 14:15:00,4.083086593044328,4.083086593044328,0,normal,SF,Field-like cold-chain signal,42,field_like_temperature
2025-01-01 14:20:00,4.027154916111978,4.027154916111978,0,normal,SF,Field-like cold-chain signal,42,field_like_temperature
2025-01-01 14:25:00,4.039559766535142,4.039559766535142,0,normal,SF,Field-like cold-chain signal,42,field_like_temperature
2025-01-01 14:30:00,4.109627631714196,4.109627631714196,0,normal,SF,Field-like cold-chain signal,42,field_like_temperature
2025-01-01 14:35:00,4.0259600767876185,4.0259600767876185,0,normal,SF,Field-like cold-chain signal,42,field_like_temperature
2025-01-01 14:40:00,4.134854807438726,4.134854807438726,0,normal,SF,Field-like cold-chain signal,42,field_like_temperature
2025-01-01 14:45:00,4.070341519149711,4.070341519149711,0,normal,SF,Field-like cold-chain signal,42,field_like_temperature
2025-01-01 14:50:00,4.072959552176723,4.072959552176723,0,normal,SF,Field-like cold-chain signal,42,field_like_temperature
2025-01-01 14:55:00,4.049653990764206,4.049653990764206,0,normal,SF,Field-like cold-chain signal,42,field_like_temperature
2025-01-01 15:00:00,4.097221035689877,4.097221035689877,0,normal,SF,Field-like cold-chain signal,42,field_like_temperature
2025-01-01 15:05:00,4.092858414011429,4.092858414011429,0,normal,SF,Field-like cold-chain signal,42,field_like_temperature
2025-01-01 15:10:00,4.065693217085192,4.065693217085192,0,normal,SF,Field-like cold-chain signal,42,field_like_temperature
2025-01-01 15:15:00,4.072540814191438,4.072540814191438,0,normal,SF,Field-like cold-chain signal,42,field_like_temperature
2025-01-01 15:20:00,4.0291809314631335,4.0291809314631335,0,normal,SF,Field-like cold-chain signal,42,field_like_temperature
2025-01-01 15:25:00,4.062505175571907,4.062505175571907,0,normal,SF,Field-like cold-chain signal,42,field_like_temperature
2025-01-01 15:30:00,4.01423859777622,4.01423859777622,0,normal,SF,Field-like cold-chain signal,42,field_like_temperature
2025-01-01 15:35:00,4.027111615096861,4.027111615096861,0,normal,SF,Field-like cold-chain signal,42,field_like_temperature
2025-01-01 15:40:00,4.009267652273413,4.009267652273413,0,normal,SF,Field-like cold-chain signal,42,field_like_temperature
2025-01-01 15:45:00,3.9962730851435024,3.9962730851435024,0,normal,SF,Field-like cold-chain signal,42,field_like_temperature
2025-01-01 15:50:00,3.9809490046009186,3.9809490046009186,0,normal,SF,Field-like cold-chain signal,42,field_like_temperature
2025-01-01 15:55:00,4.035198069580438,4.035198069580438,0,normal,SF,Field-like cold-chain signal,42,field_like_temperature
2025-01-01 16:00:00,4.073893128137729,4.073893128137729,0,normal,SF,Field-like cold-chain signal,42,field_like_temperature
2025-01-01 16:05:00,4.0636093403451055,4.0636093403451055,0,normal,SF,Field-like cold-chain signal,42,field_like_temperature
2025-01-01 16:10:00,3.939061299708701,3.939061299708701,0,normal,SF,Field-like cold-chain signal,42,field_like_temperature
2025-01-01 16:15:00,4.06333066415575,4.06333066415575,0,normal,SF,Field-like cold-chain signal,42,field_like_temperature
2025-01-01 16:20:00,3.980090786489692,3.980090786489692,0,normal,SF,Field-like cold-chain signal,42,field_like_temperature
2025-01-01 16:25:00,4.023312380723081,4.023312380723081,0,normal,SF,Field-like cold-chain signal,42,field_like_temperature
2025-01-01 16:30:00,3.945392291858694,3.945392291858694,0,normal,SF,Field-like cold-chain signal,42,field_like_temperature
2025-01-01 16:35:00,3.9953811119121005,3.9953811119121005,0,normal,SF,Field-like cold-chain signal,42,field_like_temperature
2025-01-01 16:40:00,4.001700408337624,4.001700408337624,0,normal,SF,Field-like cold-chain signal,42,field_like_temperature
2025-01-01 16:45:00,3.9096704898917496,3.9096704898917496,0,normal,SF,Field-like cold-chain signal,42,field_like_temperature
2025-01-01 16:50:00,4.012356113063488,4.012356113063488,0,normal,SF,Field-like cold-chain signal,42,field_like_temperature
2025-01-01 16:55:00,4.047438197969169,4.047438197969169,0,normal,SF,Field-like cold-chain signal,42,field_like_temperature
2025-01-01 17:00:00,3.96976545773329,3.96976545773329,0,normal,SF,Field-like cold-chain signal,42,field_like_temperature
2025-01-01 17:05:00,4.045021354570691,4.045021354570691,0,normal,SF,Field-like cold-chain signal,42,field_like_temperature
2025-01-01 17:10:00,3.966202946363265,3.966202946363265,0,normal,SF,Field-like cold-chain signal,42,field_like_temperature
2025-01-01 17:15:00,4.017001918043312,4.017001918043312,0,normal,SF,Field-like cold-chain signal,42,field_like_temperature
2025-01-01 17:20:00,3.8625904011891805,3.8625904011891805,0,normal,SF,Field-like cold-chain signal,42,field_like_temperature
2025-01-01 17:25:00,4.093615796363533,4.093615796363533,0,normal,SF,Field-like cold-chain signal,42,field_like_temperature
2025-01-01 17:30:00,4.046770211825,4.346770211825,1,door_opening_excursion,SF,Field-like cold-chain signal,42,field_like_temperature
2025-01-01 17:35:00,3.9572493067896977,4.364392163932555,1,door_opening_excursion,SF,Field-like cold-chain signal,42,field_like_temperature
2025-01-01 17:40:00,3.8725227308427925,4.386808445128507,1,door_opening_excursion,SF,Field-like cold-chain signal,42,field_like_temperature
2025-01-01 17:45:00,3.9853388671854226,4.6067674386139945,1,door_opening_excursion,SF,Field-like cold-chain signal,42,field_like_temperature
2025-01-01 17:50:00,3.8987153741852447,4.627286802756673,1,door_opening_excursion,SF,Field-like cold-chain signal,42,field_like_temperature
2025-01-01 17:55:00,3.993292658040029,4.829006943754314,1,door_opening_excursion,SF,Field-like cold-chain signal,42,field_like_temperature
2025-01-01 18:00:00,3.9919308351144562,4.934787977971599,1,door_opening_excursion,SF,Field-like cold-chain signal,42,field_like_temperature
2025-01-01 18:05:00,3.9247492293666824,4.974749229366682,1,door_opening_excursion,SF,Field-like cold-chain signal,42,field_like_temperature
2025-01-01 18:10:00,4.0284988013805165,5.185641658523373,1,door_opening_excursion,SF,Field-like cold-chain signal,42,field_like_temperature
2025-01-01 18:15:00,4.013524345281049,5.277810059566764,1,door_opening_excursion,SF,Field-like cold-chain signal,42,field_like_temperature
2025-01-01 18:20:00,4.022995829175667,5.394424400604239,1,door_opening_excursion,SF,Field-like cold-chain signal,42,field_like_temperature
2025-01-01 18:25:00,3.9757702074969576,5.454341636068387,1,door_opening_excursion,SF,Field-like cold-chain signal,42,field_like_temperature
2025-01-01 18:30:00,3.9058370234667836,5.4915513091810695,1,door_opening_excursion,SF,Field-like cold-chain signal,42,field_like_temperature
2025-01-01 18:35:00,4.026955547315919,5.719812690173062,1,door_opening_excursion,SF,Field-like cold-chain signal,42,field_like_temperature
2025-01-01 18:40:00,3.966154352372194,5.766154352372194,1,door_opening_excursion,SF,Field-like cold-chain signal,42,field_like_temperature
2025-01-01 18:45:00,3.9119565865446178,3.9119565865446178,0,normal,SF,Field-like cold-chain signal,42,field_like_temperature
2025-01-01 18:50:00,4.050981239116815,4.050981239116815,0,normal,SF,Field-like cold-chain signal,42,field_like_temperature
2025-01-01 18:55:00,4.090443574967648,4.090443574967648,0,normal,SF,Field-like cold-chain signal,42,field_like_temperature
2025-01-01 19:00:00,3.9856641395416794,3.9856641395416794,0,normal,SF,Field-like cold-chain signal,42,field_like_temperature
2025-01-01 19:05:00,4.098094460639749,4.098094460639749,0,normal,SF,Field-like cold-chain signal,42,field_like_temperature
2025-01-01 19:10:00,3.997273520540621,3.997273520540621,0,normal,SF,Field-like cold-chain signal,42,field_like_temperature
2025-01-01 19:15:00,3.976410832723992,3.976410832723992,0,normal,SF,Field-like cold-chain signal,42,field_like_temperature
