timestamp,time_min,temp_c,temp_hampel,temp_iqr,temp_zscore,is_outlier_hampel,is_outlier_iqr,is_outlier_zscore,zscore_abs,best_filter_agent_raw_v12,best_filter_agent_v12,best_filter_supervised_v12
2025-01-01 00:43:00,43.0,19.93977926088214,19.93977926088214,19.93977926088214,19.93977926088214,0,0,0,0.005334945908521081,zscore,zscore,N/A
2025-01-01 00:44:00,44.0,19.704295601926518,19.704295601926518,19.704295601926518,19.704295601926518,0,0,0,0.2082038939373373,zscore,zscore,N/A
2025-01-01 00:45:00,45.0,19.85603115832106,19.85603115832106,19.85603115832106,19.85603115832106,0,0,0,0.08218169640978079,zscore,zscore,N/A
2025-01-01 00:46:00,46.0,19.907872245808043,19.907872245808043,19.907872245808043,19.907872245808043,0,0,0,0.04189712242327952,zscore,zscore,N/A
2025-01-01 00:47:00,47.0,20.211424445243782,20.211424445243782,20.211424445243782,20.211424445243782,0,0,0,0.21613681043622474,zscore,zscore,N/A
2025-01-01 00:48:00,48.0,20.068723657913694,20.068723657913694,20.068723657913694,20.068723657913694,0,0,0,0.07867416023338995,zscore,zscore,N/A
2025-01-01 00:49:00,49.0,23.64739196892745,20.039372247173823,20.039372247173823,20.039372247173823,1,1,1,3.0605332645527206,zscore,zscore,N/A
2025-01-01 00:50:00,50.0,20.06481679387896,20.06481679387896,20.06481679387896,20.06481679387896,0,0,0,0.06242199509248844,zscore,zscore,N/A
2025-01-01 00:51:00,51.0,19.922983543916736,19.922983543916736,19.922983543916736,19.922983543916736,0,0,0,0.049117382697766256,zscore,zscore,N/A
2025-01-01 00:52:00,52.0,19.86461559993881,19.86461559993881,19.86461559993881,19.86461559993881,0,0,0,0.08781024145422883,zscore,zscore,N/A
2025-01-01 00:53:00,53.0,20.12233525776817,20.12233525776817,20.12233525776817,20.12233525776817,0,0,0,0.03419992639943837,zscore,zscore,N/A
2025-01-01 00:54:00,54.0,20.20619990449919,20.20619990449919,20.20619990449919,20.20619990449919,0,0,0,0.05790194551537715,zscore,zscore,N/A
2025-01-01 00:55:00,55.0,20.18625602382324,20.18625602382324,20.18625602382324,20.18625602382324,0,0,0,0.001161135822373721,zscore,zscore,N/A
2025-01-01 00:56:00,56.0,19.832156495355477,19.832156495355477,19.832156495355477,19.832156495355477,0,0,0,0.4592627334117511,zscore,zscore,N/A
2025-01-01 00:57:00,57.0,19.93815752482976,19.93815752482976,19.93815752482976,19.93815752482976,0,0,0,0.34334099225688586,zscore,zscore,N/A
2025-01-01 00:58:00,58.0,20.066252686280716,20.066252686280716,20.066252686280716,20.066252686280716,0,0,0,0.17135857728493836,zscore,zscore,N/A
2025-01-01 00:59:00,59.0,20.195109025424472,20.195109025424472,20.195109025424472,20.195109025424472,0,0,0,0.0049083206846425725,zscore,zscore,N/A
2025-01-01 01:00:00,60.0,19.90416515243094,19.90416515243094,19.90416515243094,19.90416515243094,0,0,0,0.7808481650083722,zscore,zscore,N/A
2025-01-01 01:01:00,61.0,19.96286820466724,19.96286820466724,19.96286820466724,19.96286820466724,0,0,0,0.43161005812797887,zscore,zscore,N/A
2025-01-01 01:02:00,62.0,19.778733005198795,19.778733005198795,19.778733005198795,19.778733005198795,0,0,0,1.608254068973386,zscore,zscore,N/A
2025-01-01 01:03:00,63.0,19.760758675183865,19.760758675183865,19.760758675183865,19.760758675183865,0,0,0,1.7920935767084352,zscore,zscore,N/A
2025-01-01 01:04:00,64.0,20.16250516447884,20.16250516447884,20.16250516447884,20.16250516447884,0,0,0,0.6614187690938307,zscore,zscore,N/A
2025-01-01 01:05:00,65.0,20.271248005714163,20.271248005714163,20.271248005714163,20.271248005714163,0,0,0,1.2089224215571368,zscore,zscore,N/A
2025-01-01 01:06:00,66.0,19.98559797568393,19.98559797568393,19.98559797568393,19.98559797568393,0,0,0,0.1534761234062784,zscore,zscore,N/A
2025-01-01 01:07:00,67.0,20.200706579578405,20.200706579578405,20.200706579578405,20.200706579578405,0,0,0,0.9071399630223532,zscore,zscore,N/A
2025-01-01 01:08:00,68.0,20.072327205009525,20.072327205009525,20.072327205009525,20.072327205009525,0,0,0,0.23873177507936266,zscore,zscore,N/A
2025-01-01 01:09:00,69.0,19.870976049078976,19.870976049078976,19.870976049078976,19.870976049078976,0,0,0,0.6130444839339455,zscore,zscore,N/A
2025-01-01 01:10:00,70.0,20.072279121101683,20.072279121101683,20.072279121101683,20.072279121101683,0,0,0,0.3795301405528109,zscore,zscore,N/A
2025-01-01 01:11:00,71.0,20.307607313293197,20.307607313293197,20.307607313293197,20.307607313293197,0,0,0,1.4555533771072637,zscore,zscore,N/A
2025-01-01 01:12:00,72.0,19.99283479217801,19.99283479217801,19.99283479217801,19.99283479217801,0,0,0,0.22744585012697563,zscore,zscore,N/A
2025-01-01 01:13:00,73.0,20.312928731162803,20.312928731162803,20.312928731162803,20.312928731162803,0,0,0,0.004338360686102417,zscore,zscore,N/A
2025-01-01 01:14:00,74.0,19.47605097918205,20.0183521553071,20.0183521553071,19.47605097918205,1,1,0,0.6166659594471682,zscore,zscore,N/A
2025-01-01 01:15:00,75.0,20.164380500875044,20.164380500875044,20.164380500875044,20.164380500875044,0,0,0,0.09870015293369218,zscore,zscore,N/A
2025-01-01 01:16:00,76.0,20.017409413647638,20.017409413647638,20.017409413647638,20.017409413647638,0,0,0,0.2039512168682876,zscore,zscore,N/A
2025-01-01 01:17:00,77.0,19.940198529906827,19.940198529906827,19.940198529906827,19.940198529906827,0,0,0,0.2638410927343802,zscore,zscore,N/A
2025-01-01 01:18:00,78.0,20.0183521553071,20.0183521553071,20.0183521553071,20.0183521553071,0,0,0,0.1950366416621835,zscore,zscore,N/A
2025-01-01 01:19:00,79.0,19.60248621707982,19.60248621707982,19.60248621707982,19.60248621707982,0,0,0,0.502377082223971,zscore,zscore,N/A
2025-01-01 01:20:00,80.0,19.956065622432497,19.956065622432497,19.956065622432497,19.956065622432497,0,0,0,0.24752942254318164,zscore,zscore,N/A
2025-01-01 01:21:00,81.0,20.07142251430235,20.07142251430235,20.07142251430235,20.07142251430235,0,0,0,0.16681708253511995,zscore,zscore,N/A
2025-01-01 01:22:00,82.0,26.295578808948303,20.017409413647638,20.017409413647638,20.017409413647638,1,1,1,4.430368895598569,zscore,zscore,N/A
2025-01-01 01:23:00,83.0,19.89634595634527,19.89634595634527,19.89634595634527,19.89634595634527,0,0,0,0.2774062640833771,zscore,zscore,N/A
2025-01-01 01:24:00,84.0,19.83830127942136,19.83830127942136,19.83830127942136,19.83830127942136,0,0,0,0.3059455636845211,zscore,zscore,N/A
2025-01-01 01:25:00,85.0,19.899648591283093,19.899648591283093,19.899648591283093,19.899648591283093,0,0,0,0.2700447594110168,zscore,zscore,N/A
2025-01-01 01:26:00,86.0,20.183080423540414,20.183080423540414,20.183080423540414,20.183080423540414,0,0,0,0.05729073560955464,zscore,zscore,N/A
2025-01-01 01:27:00,87.0,20.065750221931932,20.065750221931932,20.065750221931932,20.065750221931932,0,0,0,0.1450400515362634,zscore,zscore,N/A
2025-01-01 01:28:00,88.0,19.894047959246592,19.894047959246592,19.894047959246592,19.894047959246592,0,0,0,0.273910183285456,zscore,zscore,N/A
2025-01-01 01:29:00,89.0,20.10265348662267,20.10265348662267,20.10265348662267,20.10265348662267,0,0,0,0.11767169862260342,zscore,zscore,N/A
2025-01-01 01:30:00,90.0,20.019415509869606,20.019415509869606,20.019415509869606,20.019415509869606,0,0,0,0.18339573590304373,zscore,zscore,N/A
2025-01-01 01:31:00,91.0,20.19372899810658,20.19372899810658,20.19372899810658,20.19372899810658,0,0,0,0.05320007755260384,zscore,zscore,N/A
2025-01-01 01:32:00,92.0,19.85958938122453,19.85958938122453,19.85958938122453,19.85958938122453,0,0,0,0.2947389026362005,zscore,zscore,N/A
2025-01-01 01:33:00,93.0,19.934467570680447,19.934467570680447,19.934467570680447,19.934467570680447,0,0,0,0.13578746877693823,zscore,zscore,N/A
2025-01-01 01:34:00,94.0,19.92157836937357,19.92157836937357,19.92157836937357,19.92157836937357,0,0,0,0.26550491052434877,zscore,zscore,N/A
2025-01-01 01:35:00,95.0,19.707297010373576,19.707297010373576,19.707297010373576,19.707297010373576,0,0,0,2.057269323284568,zscore,zscore,N/A
2025-01-01 01:36:00,96.0,20.05922405541292,20.05922405541292,20.05922405541292,20.05922405541292,0,0,0,0.4587462052123924,zscore,zscore,N/A
2025-01-01 01:37:00,97.0,20.05221105443598,20.05221105443598,20.05221105443598,20.05221105443598,0,0,0,0.47725809524957025,zscore,zscore,N/A
2025-01-01 01:38:00,98.0,20.00102269132849,20.00102269132849,20.00102269132849,20.00102269132849,0,0,0,0.1327001909426731,zscore,zscore,N/A
2025-01-01 01:39:00,99.0,19.95308257332497,19.95308257332497,19.95308257332497,19.95308257332497,0,0,0,0.22715719114473026,zscore,zscore,N/A
2025-01-01 01:40:00,100.0,19.71692585158992,19.71692585158992,19.71692585158992,19.71692585158992,0,0,0,1.5165584820558975,zscore,zscore,N/A
2025-01-01 01:41:00,101.0,19.91587093544693,19.91587093544693,19.91587093544693,19.91587093544693,0,0,0,0.2828129262632272,zscore,zscore,N/A
2025-01-01 01:42:00,102.0,19.931457096694647,19.931457096694647,19.931457096694647,19.931457096694647,0,0,0,0.1399196761258576,zscore,zscore,N/A
2025-01-01 01:43:00,103.0,19.839544546155675,19.839544546155675,19.839544546155675,19.839544546155675,0,0,0,0.7545756567675835,zscore,zscore,N/A
2025-01-01 01:44:00,104.0,19.9677428576668,19.9677428576668,19.9677428576668,19.9677428576668,0,0,0,0.08772804567984405,zscore,zscore,N/A
2025-01-01 01:45:00,105.0,20.08081017136291,20.08081017136291,20.08081017136291,20.08081017136291,0,0,0,0.4722008547451978,zscore,zscore,N/A
2025-01-01 01:46:00,106.0,20.377237180242105,19.994697224910155,19.994697224910155,20.377237180242105,1,1,0,2.0784353089514327,zscore,zscore,N/A
2025-01-01 01:47:00,107.0,20.03491556256637,20.03491556256637,20.03491556256637,20.03491556256637,0,0,0,0.23813908013509905,zscore,zscore,N/A
2025-01-01 01:48:00,108.0,20.051510078144556,20.051510078144556,20.051510078144556,20.051510078144556,0,0,0,0.2727697576343622,zscore,zscore,N/A
2025-01-01 01:49:00,109.0,19.985110816846767,19.985110816846767,19.985110816846767,19.985110816846767,0,0,0,0.10813763093514846,zscore,zscore,N/A
2025-01-01 01:50:00,110.0,19.61624575694019,19.994697224910155,19.994697224910155,19.61624575694019,1,1,0,2.027596604405457,zscore,zscore,N/A
2025-01-01 01:51:00,111.0,19.994697224910155,19.994697224910155,19.994697224910155,19.994697224910155,0,0,0,0.1366011309756502,zscore,zscore,N/A
2025-01-01 01:52:00,112.0,20.012046041988206,20.012046041988206,20.012046041988206,20.012046041988206,0,0,0,0.132421915400843,zscore,zscore,N/A
2025-01-01 01:53:00,113.0,20.49264842249706,20.49264842249706,20.012046041988206,20.49264842249706,0,1,0,2.239952773232972,zscore,zscore,N/A
2025-01-01 01:54:00,114.0,19.961527807043776,19.961527807043776,19.961527807043776,19.961527807043776,0,0,0,0.39135381063403857,zscore,zscore,N/A
2025-01-01 01:55:00,115.0,20.060309468466723,20.060309468466723,20.060309468466723,20.060309468466723,0,0,0,0.01534789962759733,zscore,zscore,N/A
2025-01-01 01:56:00,116.0,19.99305764605895,19.99305764605895,19.99305764605895,19.99305764605895,0,0,0,0.2530618541567772,zscore,zscore,N/A
2025-01-01 01:57:00,117.0,19.76626439247609,19.76626439247609,19.76626439247609,19.76626439247609,0,0,0,1.2030400155193333,zscore,zscore,N/A
2025-01-01 01:58:00,118.0,20.228564562903003,20.228564562903003,20.228564562903003,20.228564562903003,0,0,0,0.9329762260117831,zscore,zscore,N/A
2025-01-01 01:59:00,119.0,20.15038660653736,20.15038660653736,20.15038660653736,20.15038660653736,0,0,0,0.6013814511053749,zscore,zscore,N/A
2025-01-01 02:00:00,120.0,20.15820638940861,20.15820638940861,20.15820638940861,20.15820638940861,0,0,0,0.6680388240668488,zscore,zscore,N/A
2025-01-01 02:01:00,121.0,19.818122509041054,19.818122509041054,19.818122509041054,19.818122509041054,0,0,0,0.969969231524398,zscore,zscore,N/A
2025-01-01 02:02:00,122.0,20.28055886218722,20.28055886218722,20.28055886218722,20.28055886218722,0,0,0,1.2220025980564124,zscore,zscore,N/A
2025-01-01 02:03:00,123.0,19.719629787441544,19.719629787441544,19.719629787441544,19.719629787441544,0,0,0,1.3641584013684256,zscore,zscore,N/A
2025-01-01 02:04:00,124.0,20.11737141876005,20.11737141876005,20.11737141876005,20.11737141876005,0,0,0,0.6747254713384983,zscore,zscore,N/A
2025-01-01 02:05:00,125.0,20.438091125162,20.438091125162,20.438091125162,20.438091125162,0,0,0,2.107897357840042,zscore,zscore,N/A
2025-01-01 02:06:00,126.0,19.801892734973865,19.801892734973865,19.801892734973865,19.801892734973865,0,0,0,0.9101326675639888,zscore,zscore,N/A
2025-01-01 02:07:00,127.0,19.886740454079444,19.886740454079444,19.886740454079444,19.886740454079444,0,0,0,0.4901635495056558,zscore,zscore,N/A
2025-01-01 02:08:00,128.0,20.01993027301753,20.01993027301753,20.01993027301753,20.01993027301753,0,0,0,0.056851306041794024,zscore,zscore,N/A
2025-01-01 02:09:00,129.0,19.89930486917676,19.89930486917676,19.89930486917676,19.89930486917676,0,0,0,0.4172834831268688,zscore,zscore,N/A
2025-01-01 02:10:00,130.0,19.68986731378677,19.68986731378677,19.68986731378677,19.68986731378677,0,0,0,1.4250929810364994,zscore,zscore,N/A
2025-01-01 02:11:00,131.0,20.01371259496121,20.01371259496121,20.01371259496121,20.01371259496121,0,0,0,0.13461961284690255,zscore,zscore,N/A
2025-01-01 02:12:00,132.0,19.787539257254775,19.787539257254775,19.787539257254775,19.787539257254775,0,0,0,0.8829264536757012,zscore,zscore,N/A
2025-01-01 02:13:00,133.0,20.09471848612704,20.09471848612704,20.09471848612704,20.09471848612704,0,0,0,0.6170952750852254,zscore,zscore,N/A
2025-01-01 02:14:00,134.0,19.81611515315324,19.81611515315324,19.81611515315324,19.81611515315324,0,0,0,0.836760727898208,zscore,zscore,N/A
2025-01-01 02:15:00,135.0,20.309986881003507,20.309986881003507,20.309986881003507,20.309986881003507,0,0,0,1.6172649094058493,zscore,zscore,N/A
2025-01-01 02:16:00,136.0,19.843349341532758,19.843349341532758,19.843349341532758,19.843349341532758,0,0,0,0.6079981668771478,zscore,zscore,N/A
2025-01-01 02:17:00,137.0,19.935587696758866,19.935587696758866,19.935587696758866,19.935587696758866,0,0,0,0.07447956907987141,zscore,zscore,N/A
2025-01-01 02:18:00,138.0,20.162703443473934,20.162703443473934,20.162703443473934,20.162703443473934,0,0,0,1.0999616045501919,zscore,zscore,N/A
2025-01-01 02:19:00,139.0,19.75382713671321,19.75382713671321,19.75382713671321,19.75382713671321,0,0,0,1.119017333165686,zscore,zscore,N/A
2025-01-01 02:20:00,140.0,20.045491986920823,20.045491986920823,20.045491986920823,20.045491986920823,0,0,0,0.41368162286289223,zscore,zscore,N/A
2025-01-01 02:21:00,141.0,20.26142855085649,20.26142855085649,20.26142855085649,20.26142855085649,0,0,0,1.5603203880256231,zscore,zscore,N/A
2025-01-01 02:22:00,142.0,19.67850335308776,19.67850335308776,19.67850335308776,19.67850335308776,0,0,0,1.69234279608462,zscore,zscore,N/A
2025-01-01 02:23:00,143.0,20.03692677170646,20.03692677170646,20.03692677170646,20.03692677170646,0,0,0,0.260409882922914,zscore,zscore,N/A
2025-01-01 02:24:00,144.0,20.051976558849685,20.051976558849685,20.051976558849685,20.051976558849685,0,0,0,0.3590827793830005,zscore,zscore,N/A
2025-01-01 02:25:00,145.0,20.15636457435546,20.15636457435546,20.15636457435546,20.15636457435546,0,0,0,0.9638111677000478,zscore,zscore,N/A
2025-01-01 02:26:00,146.0,19.752609857824385,19.752609857824385,19.752609857824385,19.752609857824385,0,0,0,1.3741388879702316,zscore,zscore,N/A
2025-01-01 02:27:00,147.0,19.735908677383144,20.05009857006917,19.735908677383144,19.735908677383144,1,0,0,1.5559019494157476,zscore,zscore,N/A
2025-01-01 02:28:00,148.0,20.10438831312338,20.10438831312338,20.10438831312338,20.10438831312338,0,0,0,0.581879256163722,zscore,zscore,N/A
2025-01-01 02:29:00,149.0,20.05939693464664,20.05939693464664,20.05939693464664,20.05939693464664,0,0,0,0.34451891130635515,zscore,zscore,N/A
2025-01-01 02:30:00,150.0,20.05009857006917,20.05009857006917,20.05009857006917,20.05009857006917,0,0,0,0.284104798273594,zscore,zscore,N/A
2025-01-01 02:31:00,151.0,20.069289641899395,20.069289641899395,20.069289641899395,20.069289641899395,0,0,0,0.3563714229023295,zscore,zscore,N/A
2025-01-01 02:32:00,152.0,19.863995055684303,19.863995055684303,19.863995055684303,19.863995055684303,0,0,0,0.3592955455290418,zscore,zscore,N/A
2025-01-01 02:33:00,153.0,20.0464507394322,20.0464507394322,20.0464507394322,20.0464507394322,0,0,0,0.16954594390909725,zscore,zscore,N/A
2025-01-01 02:34:00,154.0,20.058614494659736,20.058614494659736,20.058614494659736,20.058614494659736,0,0,0,0.16449111549472692,zscore,zscore,N/A
2025-01-01 02:35:00,155.0,19.857129716394727,19.857129716394727,19.857129716394727,19.857129716394727,0,0,0,0.3864975281512974,zscore,zscore,N/A
2025-01-01 02:36:00,156.0,20.37315490222895,20.37315490222895,20.37315490222895,20.37315490222895,0,0,0,0.1774872260932673,zscore,zscore,N/A
2025-01-01 02:37:00,157.0,20.09476658418236,20.09476658418236,20.09476658418236,20.09476658418236,0,0,0,0.16056819030474662,zscore,zscore,N/A
2025-01-01 02:38:00,158.0,19.76173930055947,19.76173930055947,19.76173930055947,19.76173930055947,0,0,0,0.540887027510671,zscore,zscore,N/A
2025-01-01 02:39:00,159.0,20.131310721726766,20.131310721726766,20.131310721726766,20.131310721726766,0,0,0,0.11838928430562973,zscore,zscore,N/A
2025-01-01 02:40:00,160.0,19.80506366595453,19.80506366595453,19.80506366595453,19.80506366595453,0,0,0,0.4633612037338537,zscore,zscore,N/A
2025-01-01 02:41:00,161.0,20.15741692074849,20.15741692074849,20.15741692074849,20.15741692074849,0,0,0,0.06552791050436502,zscore,zscore,N/A
2025-01-01 02:42:00,162.0,24.23171911580148,20.0464507394322,20.0464507394322,20.0464507394322,1,1,1,4.38856260302668,zscore,zscore,N/A
2025-01-01 02:43:00,163.0,19.835863536329654,19.835863536329654,19.835863536329654,19.835863536329654,0,0,0,0.4241011927301174,zscore,zscore,N/A
2025-01-01 02:44:00,164.0,20.192675225848863,20.192675225848863,20.192675225848863,20.192675225848863,0,0,0,0.03374214391894672,zscore,zscore,N/A
2025-01-01 02:45:00,165.0,20.0825561853873,20.0825561853873,20.0825561853873,20.0825561853873,0,0,0,0.16005265491932905,zscore,zscore,N/A
2025-01-01 02:46:00,166.0,20.164412031998896,20.164412031998896,20.164412031998896,20.164412031998896,0,0,0,0.07811360171313972,zscore,zscore,N/A
2025-01-01 02:47:00,167.0,20.37935859653079,20.37935859653079,20.37935859653079,20.37935859653079,0,0,0,0.16249314270225837,zscore,zscore,N/A
2025-01-01 02:48:00,168.0,19.950922376799426,19.950922376799426,19.950922376799426,19.950922376799426,0,0,0,0.30029705933255846,zscore,zscore,N/A
2025-01-01 02:49:00,169.0,19.8492527671285,19.8492527671285,19.8492527671285,19.8492527671285,0,0,0,0.4546139127411036,zscore,zscore,N/A
2025-01-01 02:50:00,170.0,19.822097114074896,19.822097114074896,19.822097114074896,19.822097114074896,0,0,0,0.4841924432291865,zscore,zscore,N/A
2025-01-01 02:51:00,171.0,19.836837943006916,19.836837943006916,19.836837943006916,19.836837943006916,0,0,0,0.46946626746735926,zscore,zscore,N/A
2025-01-01 02:52:00,172.0,19.98457965811718,19.98457965811718,19.98457965811718,19.98457965811718,0,0,0,0.2853251581268781,zscore,zscore,N/A
2025-01-01 02:53:00,173.0,20.06823039496333,20.06823039496333,20.06823039496333,20.06823039496333,0,0,0,0.1039329278250899,zscore,zscore,N/A
2025-01-01 02:54:00,174.0,20.055338159866004,20.055338159866004,20.055338159866004,20.055338159866004,0,0,0,0.008686136954154374,zscore,zscore,N/A
2025-01-01 02:55:00,175.0,20.165436649807205,20.165436649807205,20.165436649807205,20.165436649807205,0,0,0,0.6050568343755557,zscore,zscore,N/A
2025-01-01 02:56:00,176.0,20.002600378375583,20.002600378375583,20.002600378375583,20.002600378375583,0,0,0,0.26115342022198385,zscore,zscore,N/A
2025-01-01 02:57:00,177.0,20.290706815431463,20.290706815431463,20.290706815431463,20.290706815431463,0,0,0,1.3191980401026455,zscore,zscore,N/A
2025-01-01 02:58:00,178.0,19.94706863335241,19.94706863335241,19.94706863335241,19.94706863335241,0,0,0,0.39692419864604767,zscore,zscore,N/A
2025-01-01 02:59:00,179.0,20.54403383331793,19.985434217468622,19.985434217468622,20.54403383331793,1,1,0,2.8490220228604626,zscore,zscore,N/A
2025-01-01 03:00:00,180.0,20.125133469553003,20.125133469553003,20.125133469553003,20.125133469553003,0,0,0,0.6253991431266264,zscore,zscore,N/A
